business_id;less_100m;less_500m;less_1km;less_5km;less_10km;less_50km
_BCDwsB-WFrFTzbOjbtavg;0;1;2;13;37;1338
Wvkf6PHy9pL3MROt2coxhA;3;13;25;183;261;493
QnMTRCUEOgYBc3niKCfaUQ;0;0;0;19;65;510
9ZFCaOWsiXF3iQW26gcB7Q;1;1;1;21;40;1370
b4GPlPrcZLZY-TDvr8u3Ug;0;2;3;24;179;493
UIlOq8dHsaqOqTZJVvI8tQ;1;1;1;8;18;350
oGlMIii5HyrvOx-GtTzsbw;5;11;15;39;90;466
uCBEcUgXHrKH72fB8TwKAg;1;34;181;666;825;2170
SbhE1Ns2EQ_ROA0qsR0dfg;1;2;3;120;221;350
16F4GypSrqrwObH6IkaOUg;0;0;4;35;256;377
hqGYH5oZirUFeM3uzL4VuQ;0;9;60;666;839;2177
h6Ng0F_Y4BHj7EfZlm3Jcg;0;1;1;1;2;465
KPofPh5SmzKumg-PpbAEYw;0;0;6;83;268;493
03an5ytHalUpCjfN8vcjRA;1;6;9;36;115;466
opjF_JN6Kpr5zWxBhkGC7w;0;1;33;623;849;2162
Xa71VM37G-SdRmGjc_VzCQ;0;1;3;33;147;1094
kKJbpPjWcFlEpu6y-pV9MA;3;22;48;112;171;466
HnHsm7SXKiUoNPsYnXdMvA;1;2;2;38;118;1104
Pz4BjuaA6cjF0FeC6j-dmw;1;27;31;78;138;216
vgYFLyWDsXsGbHTwfa2ONQ;0;0;3;28;69;1903
gYrHa4CckDjgOQc5B-yTKA;2;15;42;100;119;183
v_iJS6_qhIPiiziqybmjKw;0;0;2;113;168;466
Z_l5dmN5AvLDS0KtVEjZZA;0;2;2;59;112;350
AFk6UXFbH-idH31KhFQVCg;1;3;8;173;265;493
ovvpslfuo-XDQ8PSvjszxQ;2;26;37;203;307;377
5ZchH9-aLJM-uWiSk-0zvQ;4;6;19;94;169;995
7lOXJ-SS0k8eK2fAgQG91w;0;0;0;153;282;377
pk8qkVzhj2M3O3CEiv3veg;2;18;33;81;139;216
-QG6KSRQKTQ80--wqrnLTg;1;72;203;684;835;2178
ToW6MFXu2C6N04FualtFxQ;0;23;151;673;823;2163
noRCd744AD5cAT0nuq5Aaw;0;2;3;40;106;2122
3Annr4f7u9KX2bavh2Y47g;0;0;0;13;149;377
KHuc3PjQwmIUlMmdpTnfZw;6;61;151;677;840;2177
sA-jrCH-R5741DQ3LWi9Mw;0;2;2;23;88;1867
fvfoKdU_ohKE2InskbOtjA;0;1;2;12;33;1767
J8on84cuYSeLXYuzgc9xJA;0;3;3;6;22;990
44QTpz3cx4dHHvOWIPhsYQ;0;0;0;12;39;466
uQgZitYr2ni6ZjL6LPOzBA;1;4;7;75;222;350
OX1eFYQwN1iYdFd0fkNpqw;0;4;7;609;864;2196
5Xo3oIX4IQ6elHzQy1lEDw;0;2;2;54;143;2125
rL_DCiDWJS901E1LqH3xvA;0;1;9;126;254;493
rBxbG3uiqfYZjRXr40YXQg;1;1;1;2;28;443
LdiNRhW7nBqHub1d3Q4cOw;0;2;2;36;146;1054
8dBPK7LNnKVAewpouGoADA;1;2;3;33;110;2075
26nB0rypwfXXa-dnRREu0g;0;3;3;18;63;920
tz__wL5D6vb6g3f7Xda84w;0;0;5;176;366;471
pFoBM2CKL6PORYUplVvuFA;0;1;3;18;82;491
VeJqScDLsoA5WasQSv_Jfw;0;5;13;109;160;466
TEv0kn08Hq2UZ3k74Ieh_Q;0;0;14;217;374;471
2ZSnGlqj8JOWcN2bNf-3SQ;1;57;151;675;840;2173
1nFRRAsJ740DLZdXS6_chQ;0;0;3;154;296;377
eQa7PB6VhomV_DTjCw1B9A;0;1;3;27;145;1069
J-Gfo-YKtgFPSgCBZbT88Q;0;1;1;16;118;350
vhGQBkw05SrbnMT99vshAw;0;4;9;47;104;216
t-ROSN9X4QqbGFd6cchDNQ;2;5;5;79;385;471
evOg5Cxy0N8IUPcxKof2Uw;0;1;4;6;23;487
7dfl5-n6r_8EJVh811q9hQ;0;0;0;9;59;518
Xu2wzTGixa_zSjYQO-GPoQ;0;0;0;68;236;350
jbwJ6wuKBuSZ9-GGPNPVRA;0;0;0;15;146;471
3uZDQ582PUBqawE9uRBtfA;1;3;3;82;376;471
0JnsAQFvOFxPltNU_smK3w;1;15;25;73;166;518
vgaDkuxjt8-w-0PtE8tTCA;1;3;42;110;166;466
dzeBiAu0VAaVBbMwcV9GFw;0;6;9;106;241;518
FWqhypnh0NsTwpWW69nS7w;0;0;0;25;81;2089
jL251AHFcygyUEfAAF3h2Q;0;0;0;88;229;493
yIAgFdYQY3UdfDn-qO0K7g;4;28;50;104;121;183
5oxN4yXEMRU9_iQrXlFkvQ;0;1;5;36;138;1010
EvwnRnlgQxjhlhhdK3iS_A;0;0;3;63;309;471
9c1p8TTOG_F55i3yEiVVDQ;0;1;1;46;140;2018
eOdJgsNyROi8TDV-F-_juA;0;0;0;7;33;1621
l-JQja1KoFdjaP8AJp_mvQ;0;0;0;7;48;493
ZekJUkrI9XqSx6fZ7Izzbw;0;0;4;40;134;1045
geqKnxm7PtvGiM3sCRXdYQ;0;0;0;1;7;484
dVckWYwsJ8Fr0VcCMUVHyQ;3;11;11;37;125;1026
44K-t7jqrnVqRgth6F3tvA;0;3;8;112;207;518
uQcKo8m34OULhySxwRaOAg;0;1;3;48;60;183
GdEEibDpjjKVkEQzB6jiYg;1;1;1;6;30;466
kjDXbqCihUxgDvQn1n57hA;3;18;30;105;198;350
8uBU5Jnjz1IwnR2wCSO0Ag;0;10;35;178;257;493
DTyeAYLV9YCc4mG5XTorTA;3;4;52;636;848;2179
FV-IDfUkj07Ctseem_dyoA;0;2;9;65;276;1091
XTFkMivGATF-enFwtD1XTQ;1;10;12;30;110;2080
y-Zx4DHEsDPmVAwlo0m40w;0;1;5;26;174;2183
tuos6bve7ktOER5Fgz71-Q;0;10;18;85;248;518
qA3yd3WKjUqMlnfZPBEFjw;1;2;7;48;173;1101
vTNSSvjc2J3DSOsNRdXtRA;0;2;7;43;175;377
1f1ZvvT1qyFFTIW-BdJ95A;0;1;2;13;32;1831
56x9PUm3JWKqmMsaeiAfrg;1;2;3;46;172;1099
EXTLMOTD6BCgKVogdSx3NQ;0;1;2;10;54;466
4lkbbB4y_kaoPdDxq0F3Hw;0;2;3;16;50;497
Itwlyh07-B1CBvreY4ixjw;0;3;10;188;302;377
s0NYfUhZ4wa5c1c0EPdlRQ;1;2;6;120;225;350
ldL1_lWOtolY1BY5zVBslg;0;0;1;7;32;517
iJp9sq8UddLSrUtIieoD0A;1;4;4;99;122;183
Ukn2qaxEP0sbjoiwn2LwhA;3;19;51;103;119;183
4FDOh7BAb0pgLuD8rjl3bg;3;31;76;279;378;471
u2FUWB2xMipayzmNmJ2Mhg;0;1;6;104;185;466
eQAre7prBUzRQOppgnI4XQ;0;1;4;49;123;466
xTUcyLMpKTKm6miCN_4VgA;0;4;5;29;91;1053
7NITtPelRe_oQRsWACI3yA;1;3;8;104;861;2184
J4CrtqHDH4LAyDd001cD9g;0;0;0;10;54;485
YJn_vbvLVLySH3ZdMYlSsQ;0;0;1;9;35;970
yuCHAXdpgbQdvDbzTTyzdA;4;12;38;92;161;997
E5V_PDqAKWceLM-9u8Ayww;1;3;6;101;171;1014
U1Ni64-U1o5ylGO_pqNDMw;2;18;30;109;199;350
s6Q05wZpitOCDU6aIKVx-Q;0;6;30;204;310;377
FRKqZwXnJqPSdtGW-7nwpw;0;1;11;103;179;986
on8IOJvb1mkHx_eXiMnV1w;6;14;20;124;257;1090
S9w3hD8kv5VIIJZ6t5BvwQ;0;3;9;130;230;350
FuwM02obw0PhqNdZVE6ugg;3;18;35;93;152;1002
EWPbRyoG7-JiDyeV52nZBw;0;2;2;89;396;471
49Gyz-LD9MxTh1yzbYiOhw;7;36;94;658;825;2165
CGpwDytO5spD4y11BZy2LQ;0;26;61;198;304;377
7lHSyLOLuW0glxvjcvtBJA;0;0;1;17;32;493
7Uy5TkrhSW7KN_8RdIvOaA;0;2;7;74;450;2175
GiSQ8fXpAs3M9Y27BgEd4Q;0;4;6;21;121;493
Q6BQcgabriKd5wPxvzOIWg;6;37;80;262;377;471
s4aArjOavl28bL5rPQRhRQ;0;2;2;11;66;1097
f80tPVX_SxnBElz2bNSznw;0;5;8;102;869;2194
g2jeKyXYwHUaiop2UPOFXQ;0;9;43;279;376;471
W3XUQEn7v84t_6uz829ATw;0;0;0;31;130;2000
_Q3XmBesceFqn9Dk-w6tlA;2;14;41;602;810;2158
nMDteyIwo3zLbqm45xBwFw;3;32;131;679;838;2172
62eQzOWKmzsIJnJN33vofQ;0;3;4;15;47;1721
7EXwY2JuIRcG88Dun2bSkA;0;13;30;108;200;350
ZTg2GBgQj1WwAO5ySsTAQw;4;6;10;13;16;183
nOb7prgd7t8H0-AE1Zh2VQ;0;2;6;9;35;928
qck6waU6WlXBesRKmtsWfg;0;1;5;112;256;518
MVGzq4J1vOaXOfbewCD0jg;1;2;3;26;78;471
gITXkZ3IQlSW_PurDwa5uA;1;1;1;26;122;1096
Bt_JEHYUBUKkSJVRTHszbQ;0;0;0;14;50;1028
v9dUfpQMn09sLJUaxlGMvQ;1;3;15;39;104;466
ip4LFXDktVPxnyq2Ld5i0A;0;0;1;48;58;183
8BEIpKZu-ddcptxDbqMwLQ;1;3;4;11;29;489
J-iale4ilYuAXjnfLyYl1Q;0;5;6;27;88;350
cAZzKens_VhKXw002XfJgw;0;2;4;41;172;2127
IMVCi-j2InXt_dJn5mnxEg;4;36;120;682;841;2174
CqwPurpyPzwGs9chhrUc3Q;3;17;91;636;811;2148
rlWSIBm8rpEKZzpG9X9Jsw;0;1;2;53;110;471
2JKbWGJeE3LdwHJZSeAGEg;1;3;3;95;243;493
L_4GDsQT0UXSMxDKdB7rQg;0;0;0;13;67;1806
5zldWFm-ExDsDfQ9Frb_3g;3;10;16;32;117;2083
ZtZNEwpzAh0uKUKA1Gg-yw;0;1;2;18;71;349
-M7wzxpUsdSkQd9PDGsJWA;1;3;10;13;16;183
Kyzpu6B2laW6MYJFhRoPOQ;6;9;14;16;51;1845
dCej8zB_aXDFxxl8kcUC1g;0;0;1;51;193;1030
Z0mBsgDzDnFAEC5o4X6G9g;0;0;0;25;152;183
Akmo0AQ5qhbqYlZ2OZnrQA;0;0;0;30;204;350
1P1xD7dYMrd9VseziFi0bQ;0;1;2;133;239;518
unkAACN449zW3jtS8N2yiA;0;5;10;29;44;469
FAdOnoeDHbcolTN3e7oB5w;0;7;17;210;310;377
Znr5C75iByDDIk7C6wqgsA;0;0;1;15;76;511
d1mtX0eI13U7JBY2-1cOPw;3;6;8;39;158;948
GWajXz5cKulo-5A1wCKv8Q;0;3;3;32;124;975
-SQv9Kit89XgEik-Rd_5yg;0;1;4;58;198;2153
f8d5NwkN4F2-mpx4MMDf3g;3;21;42;624;811;2152
W5Xn1-IYuMf_0ZimpRs_LA;0;0;0;52;665;2115
kxyP4aeuQW5oLTm5tjweTg;0;4;27;193;304;377
f9EcjCMakeDJMRR7nKH6zw;0;2;2;31;124;1057
2XmP7QMdeiGTtJou5BMosQ;1;8;36;278;377;471
1lYgczPofVzbRqBT4XdLZQ;0;0;0;46;161;1973
hUtkmOGwqRbnzkttutDe8g;1;2;3;185;346;471
uJITgt5t7j-KpDChsXPV5w;3;34;80;275;378;471
3Gsjcg0yHhrjaia4SouMSw;0;0;5;32;145;1094
J2MWrGso6tBzALV_UMI5RQ;0;4;8;46;100;1091
rxGN3mljUEwNLyE2q-DWcA;3;5;6;26;87;1104
8L0hQvh5JCg4G0jdZFmUFA;0;2;6;116;396;471
FWTkrjnoIVJ4UiUWUVDi-Q;1;4;9;83;670;2179
oOpC3Xp-aV_y5yqOSSx1PA;0;3;3;22;164;2162
e85sw6dE3jNu697Hb3BskQ;0;8;35;508;882;2189
HurIULSux5zziHRXwgS-Uw;1;1;1;28;185;2183
Q3ZVqlnrW0OQsakX-yLwvQ;0;0;0;1;6;473
fPjjGmgDMGstcYJcH4K19w;2;23;68;586;869;2185
MBpZOSw02ZmA7C9LkfLYSw;0;1;1;19;247;377
eZCt3doDaA-l4sg_OM67YQ;0;0;2;111;183;466
6YVES8bcHezqAmzexU2kFw;0;2;8;112;253;518
h9c5p5JwhdbMFGTFDvozag;1;4;5;78;818;2201
QS-MuBTaT5ufY22UGelWtw;0;0;1;70;239;2160
f2pOTQ5d64XYJ0PeMHfBXQ;0;1;2;30;116;1899
eQdB1ZjnNspjE7KTFzblzA;3;6;8;111;299;377
UMweGTUKB2YbeE4bqfB0TA;1;3;5;23;53;1555
K4iZJUamQfWj9SyiT0udJw;1;6;7;16;30;817
Zk5ByFqmdqBAeVPiSS-cfw;0;1;4;97;183;466
Z1AcC_khlMgMamH3XtH3-A;0;5;6;55;121;216
9LkxqWm0d-UnRWItuDRt6g;1;18;42;200;308;377
QIEajLDnaNgFrCHWmiXCaQ;1;39;142;660;818;2162
kA6fjfYTg1S7BFb9KNt4yA;1;20;42;110;168;466
G3EW13G66ISs6L1xhDXdNA;0;4;15;123;241;1090
RRqSl8wmYpVP1dQZgaEn8Q;1;3;5;13;51;1883
n2LA9JJRhrC5DzpkFhhy-w;0;3;4;11;47;489
LL2Ys1b15RVy9LCv7amnSg;0;0;3;22;166;493
YvjGdHY7iAKv_ticIACnXQ;1;6;10;28;113;1868
cQWrKXD4Nt9Gv-xk609Jdw;0;0;0;13;39;1305
hXfXTxPeiR8HBAtmsMPYzA;0;1;3;22;162;2165
tc6Qtzos9S09eRlHHrNUbQ;3;9;17;195;306;377
zRS07E7aUBLePn0La-WcfQ;0;2;8;131;231;518
kDNuc4HKzqrKrDEAQ7x19A;0;0;11;104;187;996
ifC2ha-7HZt4xKUVou6wTw;0;2;2;83;394;471
QdcTrQlwRi9Q3hcmpLi8Vw;1;21;35;92;153;997
k4WBufHPsiz4HgmT_gwK3g;4;64;151;677;840;2184
TKpt60GHbIZEt8aA3AB9Cg;2;2;2;19;77;1992
7lpkWY6BPUjNfWpiklxz6g;0;1;1;9;48;1816
wWZexHCkuRXFhaapSgzeow;0;3;3;16;41;1803
EFci0tbSrb7wko6tpVDnbA;0;62;169;676;836;2172
CCoArdXOGJjTgDVePAUrOA;0;0;2;60;200;518
zb-HVLBwbnfiUTPt42Os-w;0;1;2;523;811;2139
6z3n9bxWvYWDEcrvuahjtA;0;4;5;20;56;349
RgVcY0hWnkZkP76cqb5ZhQ;0;0;3;279;876;2159
5xLGcJKU65Sv7rV8m5gAwQ;0;4;9;73;216;350
KEA0YPercPSPYh1JcpkV2A;0;0;4;54;182;216
tfhmTE3ORFmHuo7phIY-KA;1;32;67;159;230;267
DzzVSYXadZ1_XgfGz_Loyw;4;48;160;682;833;2174
JU6I33iIJw1UsYWXlaGLWA;0;0;0;34;131;1002
6bT5PaG9xC-V76O4dtDOrg;0;2;2;20;47;854
qS6aoTPVBLl4yN3AB8bfBw;8;9;12;22;49;1853
pWDE_rueENu_f5HKA_AsWw;1;6;9;46;53;183
k7I4QgxQVnxo-IAooZsvcA;0;1;2;29;141;1001
rIPy-Q-w4hrvcdSbCakXpg;2;31;76;258;375;471
WLXceElT2l87hvOS4nHGwg;0;1;1;62;212;350
PnLZ1uKbRZkv6t72gSvCwQ;1;2;8;133;232;267
GcJsCFzqvVVwydvBcxmJIA;6;11;17;237;365;471
mLF5l4rFV0JaD1xsB2IPng;0;0;3;19;145;949
Lmstm1D0Ch8QP1b2TB-tVw;0;0;4;67;222;267
bXsc3GrmXs7qDSB5ujIISA;0;3;3;16;87;512
FH0MVF7kK0D76Hh4e7hXfQ;3;5;7;83;133;183
UGADjVkBITKPU7I6sMO1oQ;4;29;64;101;118;183
h2di-Poek8cax2_-xyBOVg;1;1;2;21;140;2014
9t2qXG35tHfXVSXSQ37EXg;2;5;7;92;249;1090
BueOza2JDK5jNQRW7hHNxQ;2;10;11;45;258;377
a76apdjXLdeHUuYRZH54rQ;0;10;54;183;256;493
sRJFxyCjZnmXuZLk6uKW6Q;2;5;8;24;46;641
xB3gyIdQ7sR0cjMi2NL7wg;0;2;4;50;134;1098
tdalPINw11qFnrb2YL0ayQ;0;1;1;15;75;1102
oftZCuhr2tw4kv2Bsixeww;1;7;7;91;226;518
DAY19GbJnEka30bjh1_9vw;1;1;1;2;35;1692
sLj0JhR6vnR23D2o84ULlA;0;0;0;4;97;216
zXvjFr3lftIlkuFNlY4PRw;0;4;9;129;230;350
YK3Kt4It6ACDYC0yrDQdCA;0;0;0;120;243;493
I8KMfyZoEqzLQtChv2X5fA;0;4;9;180;246;493
4lqDUZTUfTDoC1xBjNiLPw;0;5;6;24;46;619
VI4p14GU7lf8mvztZzs9Xw;0;1;3;34;106;2120
xt-GigN6sRFQXKCIyIOCYA;0;8;17;63;157;518
XeBIWRfUAe4ofTGC2AgfJQ;0;0;0;0;54;481
50FVsnpCK71gkuy5ressIA;0;2;7;34;121;466
TkjhBKKptIu-7xJb-Oxy4Q;0;0;1;14;42;1934
q-m9__XyqMhuX5cValqS2w;4;12;32;466;878;2189
z_nuzYCFJbfQ83eozdBMnA;1;1;2;187;300;377
fknM8EddFrhj722AeeMV1g;0;4;6;28;89;1037
1vN178lXfJ77EmFRBYzteg;2;5;9;24;114;2110
fBafnubpYG3wbpe2p6SdgQ;3;6;10;101;240;518
OI_dtFY0ZiUG5ryHPwucKg;0;0;0;55;198;2099
D1fjLsZb7eDnE81XtYXMhg;2;5;8;152;267;493
6HsLzUyVMSj9NTjziJipog;0;0;0;8;37;515
l6mquWS8G2EziWAO6ZMUsA;1;1;3;19;81;491
WoVo347Icg3gfQ1jOnfAUA;1;1;1;23;193;493
0VwadfoaG9dAFVgBSMcYbg;1;3;9;73;477;2066
GTmwc3AWVB756gDiuHwtuw;0;0;0;183;365;471
rEQihqQgfngM3nzRl9Qb1w;0;4;4;32;118;2133
km-biOKD173NkcpWk_Wdng;1;1;2;19;81;491
flAKU5PiUDE0jkZL6h4cLg;0;2;8;39;74;1957
2-i-GRNg9dYlBJYfb4k0Rw;0;1;8;104;198;518
3dhah8zpkvc_juFE3xB_pQ;0;5;6;19;73;216
NiAirGrRjWdim_mF0MVJJQ;0;1;4;77;476;2215
AbR-qyMws6GgQYgZcaBKJw;0;3;3;82;137;981
AUOZWpLFX3o4uyqkcyt07Q;1;2;4;28;91;937
89COhCW-cAD5-fTXPfXYTw;2;9;9;97;247;518
2kyczXOKMGqcDdval--KJw;5;44;191;678;825;2173
NQNCAfpEpEivlkYFZ-yf2A;0;3;7;32;98;912
NyV_2EGhs-YHYYVmZRYmOQ;1;2;2;2;5;1596
PDdUfkGAsNLUkgHaJg3tVw;0;0;0;5;14;267
f2A0fFtAuSnx9cSrazyzcQ;2;8;10;60;275;1091
n10ZO6Bx75kqYtQg6pkJdg;0;0;9;44;259;377
14ZGwnDyydXdSBsLXpSUrA;0;7;27;390;867;2184
cUYw6i8MF_2WEdd2d8t9yg;0;2;4;20;46;1816
Envz99GhwMkfMg7LzDQeUQ;2;2;12;157;236;1090
5wnGMB8tXhNvGcbhPJeeVw;0;0;1;20;51;916
EQ-TZ2eeD_E0BHuvoaeG5Q;0;3;15;111;160;466
7enJKZ9W2Vkq62ryK28taQ;0;0;4;37;95;1019
HHWTWs8sa7cE3ksH3_BCTw;0;12;46;611;815;2147
j8NhrBzy1op0BfVGdSOiXQ;1;1;5;44;184;216
HvFHRwDDu36nBGSyEv81WQ;1;1;1;8;19;1066
523KdtGRd_sx5YBRfvDJLQ;1;2;5;31;161;2039
Ppmdzznk7jR8YRyei79_Xg;0;2;3;37;109;2124
6jNFUIKiCCKnLCpGJpkyrg;0;1;2;59;413;2128
4BbzHEVKSHuctibot056og;0;15;32;110;200;350
buhO8vRCaEoNvlxU0AJRpQ;1;5;13;137;243;1090
dEotxkNxYaoG_7TS3kzUvQ;2;6;11;43;254;377
wAUkOyvAoyE6F7zuQ3g_UA;0;5;14;389;879;2152
VgsbZSm5NRaDg2ds_FDBrg;3;4;9;48;105;216
KYFJ7qh7bYYAsjnGrhH3NA;1;2;2;30;84;350
DZdE09qqCcX7Atf3Df7Yqg;1;3;5;108;237;493
0oogOBGXNj39Wnl2SKoe0w;0;0;1;15;32;754
eFvzHawVJofxSnD7TgbZtg;1;41;174;676;820;2169
xb-qtXVZ7xFr51Se5fAZjg;8;19;41;611;849;2158
SETJPjryrcYvo2ezLm0WaA;0;0;1;50;127;1098
uy_x3_mSkzcjod2fM1ZdRw;0;2;8;64;227;493
htO_nlxkEsYHzDrtbiUxew;2;72;161;677;840;2178
8xM8akbQhHDQdJO1sPMB1A;1;2;7;63;193;216
_RHKuqA3mCHBaNyoljJTrQ;0;0;0;107;154;466
R6UjOdQ7sFqmlPiXcL1Hzw;0;0;1;57;184;964
KPnJ3hdHljTWbsq_mx5oZQ;1;1;1;20;73;377
xW6anc3eKbijsELT7FLr9g;0;0;0;6;24;682
NLugmrrjRqw8jQGvard-eA;3;3;6;77;132;216
x1CpCXik31TwTtMPMcrcug;1;4;6;80;795;2201
cCwGNGOCvhigKOLSFUaVDg;0;1;2;91;161;1031
GabL6KPmrPirzYWiQ9LtBg;0;0;0;53;699;2108
7a3P2nje3j65pX6d5xYCvA;0;1;2;20;38;466
3RRvxFR5V_p4NicI7DGVEA;0;1;2;9;32;513
35XA5-HmCdlGig97Lf3WUg;0;0;0;28;262;377
1MPwu6bFI67m39SUXH1hxQ;1;2;2;6;13;1839
gwNlSSV0hGgNgTqPprj4FQ;0;0;4;52;224;350
qXctAMyV6n9PSjPQuUSEpw;0;3;4;32;165;2161
d-FXBUOsu1KXFypLt5bGqg;5;9;14;16;51;1845
8JoO_AUqcqjwHiMrRvaGIg;0;0;1;33;161;518
XKhACCLtkT29uWmEBx-DHQ;0;7;32;607;806;2161
7hpUoYdAVToZXwuPRgoqdA;3;28;144;669;825;2157
VpqcLFGASg6mB1PK5KqcpQ;0;1;1;25;69;466
dJINO-g_RfwsJcuj9uumdA;2;7;30;210;312;377
TKTJZCIeYx2wGaxjLYnC6A;0;2;2;18;76;377
kPy6jsVWuMREMRWRGTvEyw;0;0;0;41;81;979
INi3exwj3hUpWFoyEl_OGA;1;1;2;41;182;2146
7R_bnIw6n2wSf8SUAL1gLQ;1;4;14;237;393;471
z8ZreCzxKUGzmCojZU1TKQ;0;0;0;4;29;1033
FtY4uxKAXcZDDFUhfOp-lA;1;1;18;176;251;493
ibhRPfV4SiqDeBKuuAhpWg;0;0;0;46;248;377
cHPeulZjtuyuEJHihAYQ7g;0;4;15;179;250;493
rmvEN4p8to8hx7o7lo8Xlg;3;13;14;27;43;1762
5RsVAkDnMrcSbErS6P1eew;2;16;17;47;56;183
JIMo4CQNZiLYa8Tak4EFiA;1;5;21;289;377;471
EDrN1km0f-TW8NkueYUrRw;1;5;6;37;157;946
vMNR7pvwQDPtdf1Wuxqn4Q;0;1;2;64;195;216
tVfJPW14AeuAHDJeleWWdQ;0;1;3;62;197;2153
vnQgWhtfE2dkqooJEo39rw;0;11;37;598;806;2160
z6-UhljI4jqBMyMrCUoz0Q;0;3;3;11;16;495
85yjmSbuLVXLpxd71x-Jqw;0;4;7;65;162;471
d4qVVElEjQrsKBg3ytSWww;0;1;1;3;45;518
0K4RwxdAcViifyU3Htzxww;1;46;101;649;810;2157
6mrC_xP_Hb9TMaQLHsKW1w;0;1;2;32;111;1070
PWWGbkPC_agn-4s1Hv1W5A;0;27;63;104;119;183
VZxyWuhu_wF1wqeZHo2uDg;0;1;1;24;43;516
lra3ButUZm7ZymM1YSnkWA;4;55;161;683;842;2176
seyS6QybAaG_1spjTa6CGw;2;14;27;81;173;518
9-ko2uX5p7h17KbpobOGaw;0;3;3;16;40;1798
jK58-2RpBsUbGKWRo0NlYg;0;2;3;24;50;466
-qCCfmWdjCC16j2AQUtOzg;6;30;59;158;229;267
lqTXW5uVQZ9q2RUh8Ahyqw;0;2;2;29;80;1053
cgPke0UtMkQECm07ZRWHDA;1;6;30;197;301;377
NOeEa5aJpUF38qxi2Bj5Gg;1;2;3;9;63;1692
3TroNo3SClF2vXc1OnC44A;0;1;9;117;877;2191
ffbkjmGeIOnV5oUn9GUp0Q;2;4;4;66;234;518
zWDESCEtvhzpi8YRXaukNA;0;0;0;5;22;1645
f2KFAhVWZmFm63liyG8rVw;2;13;38;111;200;350
aTWIhy04A5TA0WTckxu8KQ;0;1;7;29;150;493
hv9qzqMK9UojjMgc0W6nRg;2;8;32;481;869;2184
JD2SkbWJFpKyMZjqzT8fdA;1;3;13;38;125;2090
9RmCMNxgGe7vX5MYF_TM4Q;0;3;13;538;795;2144
CNDFASo4BpgATitxqUfkLA;0;12;20;175;254;493
JbI8R-Mjrn_kG7zBObj4vA;0;0;0;42;137;350
UoZg0xZepdMXbK_2dtT2nw;0;2;19;252;369;471
3tHYTqsJcsZ578bmcneY0A;0;1;1;5;66;267
pp1WQCg_2nr7Ght84qSSyw;0;1;2;6;28;1591
-F7XzFOkZkh_J66oKTRhrw;0;2;3;131;259;518
WzykqsihM-Z6HxsLfwJdhg;0;3;5;41;145;1094
y9WUY6Gh3GcVqtXkDre3fA;0;0;3;11;73;1894
ejQS-q3gy2LS4Y5Q08B0_w;1;1;1;7;19;491
mv9uuDPJDaxl0zJ5cEhpXA;1;20;74;658;817;2155
ZsA6o-uK1984HaEdP_qO-A;3;71;157;677;843;2184
mRpk0A4u0hnF0lNe1h4hGg;0;4;11;243;398;471
Civ-IjTIL9GmMSPYjSqE1g;0;1;3;38;127;1101
bLNSAljXE00oAcfGYJA-FA;0;4;4;12;35;344
2hzXcWn8bOpzGTI4BfnMYw;2;3;3;14;57;490
NKZl502pYc-l3DT32aoX7w;1;3;10;58;193;216
Xob5FlJ_HINMHAzmnfcu-Q;0;6;11;166;251;493
dhIyv1RgNYaNsn9Q7LkxhA;0;4;6;22;144;493
TDWeczZPdLs5xhTmuh3vHg;0;3;4;8;41;491
kgzgHWoGBznqRODFLy9FaQ;0;2;6;55;191;216
zX5bp2_1O9cJFQoGOjFwyA;0;1;1;13;46;746
uHfHKZj_RsNwP03ar_vwQg;0;17;57;185;259;493
x2B34QWTjOt2-HhXXinyjA;0;0;2;67;219;350
ScWo1fsKbn6vJftI49bqcw;1;3;10;113;245;1090
5y4o3Tx2eQhXsnUpgYFolQ;1;4;4;20;46;834
g9pWS5r05_fttDfV_hAI0w;0;1;2;10;48;493
rtvDfe1YXglHBBFG6aQx8Q;1;5;9;24;177;2189
xdIUHgxMScxlGiiEdwsgnA;3;28;66;279;378;471
7dtnDUJuF6cyqkv5Hvuumg;0;1;1;13;25;489
6ymIJJ780dpKOyPJkhtDsg;0;3;4;62;302;1094
kf8HXRAZxtC7xVR0Tg-rhA;0;1;1;22;174;267
6VZg-hUWOalEUpW71VxtOw;0;9;22;195;303;377
ebnjBO3r5AMsqLdrJVJvVw;0;3;3;15;129;493
9_m_iA3VAqGBJEW5XLc-5w;0;0;4;16;90;466
yYG2XDKCaf5yOLgJSKMw6g;4;29;99;664;818;2158
U3ymuxVlD8yPVbJZbYqzhQ;2;3;3;5;10;512
KhBUg5QhBYuK8RZAe5gDMQ;0;2;8;100;299;1093
SNYpn2BdTbz8QrrfH8rvdw;0;0;2;82;529;2211
g2tZiRNl9Yyo1KWPkvrx7w;1;2;9;24;41;483
vlqcTafHh27AuDbYtoG8rw;1;5;9;151;231;267
q_CK-buoiPFNDoNNU1yb1A;0;0;1;109;195;267
agzEfydzvZWlbzpcMxLPBg;0;0;0;82;227;267
Zx7n8mdt8OzLRXVzolXNhQ;0;17;35;184;258;493
s2OOs9ra249GiNQu4idFGA;1;4;7;90;256;2178
Q9T9PKQZSs571tS0lQLoIg;2;40;94;652;811;2154
ht8lG0gs4-ddM7ap3wwIaA;0;0;0;114;864;2139
